dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversity,obj_Geopolitical
,,,,>0.2,>0.2,,,>0.2,,,,,,,
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.0007703714647340564,0.0007292190354704751,0.015510069408252787,0.011217085488094263,0.31256430153264136,0.2775704857287244,0.03475607632861883,0.0016684597498693304,0.3441456438281232,0.0010682874354714155,0.009970669772921418,0.06450518011001508,0.36964543604425615,0.6800347844224498,0.7836028204040274,0.308955291767452
0.025577950872354108,0.002185653150429532,0.025168265154988576,0.009534616286462239,0.28695942392294416,0.31513106564483023,0.016748535307448485,0.004177615684124635,0.3141712235454415,0.00034565043097650635,0.010159791250885324,0.06499817103280789,0.37880923569000813,0.6719211535835189,0.7977352203024355,0.3121222278925913
0.0025299179654189627,0.004137258581185365,0.011789426537230705,0.0031861670736565294,0.22200812542999857,0.22660801244790432,0.0006505444117213816,0.0013033754426381326,0.48547099813054945,0.04231617397969678,0.010179237207738986,0.0693975770894655,0.3142043541853119,0.6987350372311736,0.7352374118928479,0.3351542762297831
0.019128246359252973,0.00406086698920497,0.011571743004997402,0.003127336722520391,0.21813588599972475,0.22246867681700921,0.0013979065147635922,0.0012747370414942615,0.47650711499881676,0.04232748555221562,0.010180026647833521,0.0695764121288679,0.32432707708822806,0.6976474034613162,0.7483823681988361,0.3353830310188248
0.0013096951601753064,0.11219598477681511,0.04053173512264023,0.024011833102848445,0.22411388327587417,0.22549422682735376,0.04839326038238042,0.023324979705992222,0.2234864068779621,0.07713799476795817,0.01031364707972713,0.06982887792993106,0.43298620057622883,0.619761698750364,0.9170376337592372,0.35835922817779803
0.0003230799397759791,0.006506807193907896,0.01237032149218118,0.05355536615520227,0.2624528909408566,0.24157941436450012,0.011427444559026343,0.019840428092542953,0.28421869825587603,0.10772554900613066,0.010614995810301234,0.06955618908378934,0.3538632661537724,0.634226281408039,0.8630943668341845,0.34021163352428097
0.002391495068023106,0.0032797892038720845,0.011144375352873893,0.0030289506648439896,0.2098610881001324,0.21401997875626066,0.00897491124437883,0.001232062061085581,0.4589087526026552,0.08715859694587419,0.010624794859889103,0.07135261658642914,0.30956440516041456,0.6809547172124965,0.7685866591543501,0.3431265298331151
0.03576126098623189,0.028629662625600672,0.000715201126139808,0.07160390110978727,0.25466446668925385,0.2158639758780919,0.0075354269317557745,0.0267096980026835,0.25591937533995873,0.10259703131049656,0.010714063566868536,0.0702966383794043,0.38598639545708446,0.6276093456280144,0.8939239218369425,0.34910132570884195
0.005870641945239067,0.02178885755585124,0.010898914995594138,0.00123174400750644,0.2916437225171674,0.32497963045418454,0.016514083213925668,0.00018969833104022816,0.3243491268543286,0.0025335801251626174,0.010762428468540388,0.06632476319865392,0.3613997518753415,0.6673287249244257,0.7813568117390025,0.3203446430227531
0.0002337168360483549,0.004141091822466971,0.05162020619342943,0.00047000728713721704,0.43127192818364624,0.22068817341637698,0.025992285466835574,0.0017988975237632767,0.2587737801335129,0.005009913136783014,0.010922148189508131,0.06502472305243925,0.3942543895016867,0.6512684858049976,0.77216820085027,0.3055380918220348
