dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity,obj_ESG,obj_Diversiy,obj_Geopolitical
,,,,,,,,,,-1,1,1,1,1,-1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,,,,
0.011264489692708924,0.0004550491758308106,0.26059785076489117,0.022856072256316494,0.0041590910982934135,0.005413747728634894,0.24392013757139394,0.0021085910129868117,0.44922466465793576,3.060410078382821e-07,0.0025041184851972457,0.04770563337996107,0.6390351106508569,0.7906544512334445,0.7445426429229718,0.2475134738876893
0.015124670465134934,0.18977547340708747,0.44212181214873286,0.1027916127292714,0.00021817255391816062,0.02178308318789885,0.18216984437624723,0.0027847093772010306,0.04322075203144873,9.86972305943277e-06,0.0025392597628123926,0.046390948250530736,0.8699947617784851,0.6788676520372354,0.8024250122098686,0.28397312992806856
0.10316183561587307,0.11504573533438237,0.03556486400899181,0.03915847323405309,2.5694620746685643e-05,0.010232673146012308,0.5948759898060791,0.02577254276036882,0.01659360082714042,0.05956859064635242,0.002904788139408106,0.04435066676329296,0.8644639256292757,0.7000059708336646,0.6831708098085637,0.24052220024101031
5.8697355030012446e-05,0.0009058092792708519,0.13621069673878078,0.0037631491508656597,0.2807412437379805,0.05693897596175473,0.44268615368875963,1.5619582887956168e-05,0.04283269032945916,0.035846964175210584,0.0030805620229327514,0.04417953972315826,0.7227280283619191,0.6885052954447344,0.7780925475936613,0.2090792287440318
0.0001843125445843096,0.15960677011453933,0.17110996076901758,0.034511574485255256,0.003091122396015799,0.006976089390276009,0.30365583228638604,0.0006645862307979943,0.2928411764081492,0.027358575374978388,0.0035327684439376873,0.053356907148348794,0.6969652786834903,0.7238688055636787,0.8503177825008479,0.297885234507648
0.014949753679221238,0.0006225047827600387,0.008652155896875872,0.030230326945050942,0.00013366695290602544,0.021435557580708375,0.3237204767877206,0.00279843269551536,0.5974567185145766,4.061646650433096e-07,0.003958484346762833,0.05207663907744206,0.5308286380268432,0.8198755031175843,0.5961895278584621,0.2641372394346652
0.0160578493720643,0.0006508288454489306,0.0030101385128598994,0.0020470949125249724,0.005948492166098657,0.00774350526271158,0.34886396888313176,0.004588873189778237,0.6110888111437534,4.377116284800666e-07,0.004070301819559389,0.05241612889697034,0.5277447041829888,0.8231018995517441,0.5605294025375408,0.26209740115453334
0.14418734940545125,0.19552000034859265,0.27266446826284507,0.06453241831300593,0.004881106858328732,0.013508893742900839,0.2841878153957528,0.009294534580476748,0.010713432647488145,0.0005099804451577992,0.0041270340335870445,0.05044833226046393,0.8899051235873892,0.6730170952977301,0.8681123739364306,0.29036808370193
0.022470747429341423,0.028793083705348454,0.0007460369290253216,0.02628770799812878,0.0027233895259411185,0.0008549192481486902,0.31949580613299544,0.002761912125036528,0.5896596897593271,0.006206707146707198,0.004217182097289391,0.05417881856997593,0.5359347082185459,0.8098620455419048,0.6090488941161648,0.27736191444232966
0.09641934994585734,0.020867089032396414,0.0012955168671647042,0.034263838562997403,0.17982358291514505,0.0011939546174269133,0.5410650607523505,6.09428195948818e-05,0.0047060708388190235,0.12030459364824776,0.004334925017780236,0.04895241801516946,0.761133565410989,0.6712609099515833,0.7216749911307307,0.23238928627023728
8.919220284329363e-05,0.00033389502234640924,0.0005331982741373239,0.034760585427283525,3.5883795946379875e-06,3.337368838061757e-05,0.277183899157587,7.137094811897498e-05,0.68699042986799,4.670317182624229e-07,0.004779571407317826,0.05456780143621784,0.48108784024926754,0.8323987136735043,0.5000050300623323,0.27725353783121504
0.08439687543191753,0.08385306854734118,0.08696357796231129,0.08732645262230247,0.08619917701427485,0.08855781668833378,0.28288711343751793,0.02720839692153411,0.08799463526738854,0.08461288610707833,0.004848773195423857,0.055314771711434244,0.6870406823116595,0.6595986263084312,0.9552407332612425,0.29356252747668454
0.005852745485980423,0.09816753310556732,0.09924910565510682,0.10364153071666292,0.10091414315320003,0.10367542359646208,0.19287755525760938,0.10269769834629473,0.10314566648855109,0.08977859819456518,0.004894738405013631,0.057647286795268475,0.6015603455070397,0.6331515187044747,0.9803965304760383,0.32397536333339494
0.3306733296812832,0.08879485599133939,0.2915498280938851,0.029711388416551777,3.0671445435045904e-06,0.02524378328256953,0.1439259477419736,0.06744163229033748,0.0057679399151393885,0.016888227442376946,0.005825523797883191,0.057150582343813296,0.844040521129561,0.65524251886544,0.8562975239594581,0.3028128230023239
0.0895771053780902,0.08899991995083677,0.0923013505810393,0.09268649827152804,0.09149003115809917,0.09399344273051645,0.17404406509413378,0.09358805390102917,0.0935131582748934,0.08980637465983372,0.005832714884112341,0.06007662947172041,0.622446592017841,0.6315738603167043,0.9931994232829997,0.3281210139250477
0.062123107361124585,0.012684732289075398,0.1728632111558954,0.16922221610064592,0.14500939123430154,0.1095132815190639,0.004967564508261032,0.01890374993067429,0.19157243035384297,0.113140315547115,0.00604015666729716,0.06146102816474343,0.5481236245865291,0.6496767803265773,0.9495092566642565,0.3215041297410306
0.007409592357362285,0.2587640383683656,0.0027920076834923296,0.008541500079979048,0.12637869218981992,0.010032411366184133,0.42192955963803275,9.970396030158386e-07,0.16414622141165586,4.979865505228598e-06,0.006117347662333508,0.056158366229419075,0.7281111522126696,0.6822182386503771,0.7909608437939784,0.3140544109397409
1.7289945361001866e-05,0.00026664989681404055,0.040122344575719726,0.0011084765773602529,0.08269539168038319,0.016771995651026682,0.1650491292481383,4.7812246825852836e-05,0.6829342779101423,0.010986632268228711,0.006201404649405911,0.06068268596225263,0.4151734654165505,0.8004472277949148,0.5527865759068895,0.29991725162467353
0.1070809840763146,0.10639101331555006,0.018841340984575634,0.11079797012429937,0.00469550969178716,0.11236029900522115,0.20881596981521067,0.11187569487996149,0.11178616422013743,0.10735505388694247,0.006430570109610555,0.061301778914910794,0.616048625954032,0.6339801007029939,0.9686611219516743,0.34261310321128036
0.09777797492985527,0.09714794762547144,0.10075162738303989,0.10117203571244446,0.09986603089204468,0.1025986321849058,0.09842701038937292,0.10215612962089522,0.10207437722865449,0.09802823403331572,0.006942663567291023,0.06374568317673543,0.5878812169187329,0.6161542863661944,0.9999587831780897,0.3490057106265029
0.017912805631354948,0.04053805993096913,0.00018703117029882142,0.12256263273211483,0.0065365751276045434,0.08342984136657496,0.000327046412572598,0.01843557206423294,0.7100280916336319,4.234393064536472e-05,0.007090043948926103,0.06484051603193255,0.37219316894979154,0.7886073723676948,0.5239233643834585,0.3471490435952347
0.18586085989654036,0.16852336776721774,0.1565969046251765,0.016699817324677905,1.723943454502952e-06,0.014188719944431159,0.08942014216554439,0.03596829378038617,0.3327400668649668,1.0368760446235471e-07,0.007133530698464336,0.06570935412934509,0.6458265936610226,0.6996512993588215,0.8800524322019158,0.35592978528370023
0.0033029723950048235,0.00030198919621829846,0.001413126502443477,0.0009498665456193175,0.2595681160093311,0.00016039243264978856,0.16187535369590392,0.002129269677918063,0.5543039082144416,0.01599500533046958,0.007416433036705221,0.06263297193832082,0.41196951306214336,0.7533648562977967,0.6654373784974329,0.2997403053167477
2.776614424107171e-05,0.0029533663127870396,0.005712883136483261,0.037281420395200826,0.19959614993170885,0.004114751955928507,0.01046029692609654,0.21638650979261834,0.4155820003728716,0.10788485503206398,0.008074401473825344,0.07087747911107799,0.31255939021731194,0.6477255292261932,0.8082590009484545,0.37671593804361214
0.13412525431566072,0.002488872957321675,0.007056803891637136,0.029005043367407085,0.13698950914559455,0.14004163413861054,0.13501555753711866,0.14013091266346656,0.1400187702263986,0.1351276417567844,0.008489111851317774,0.06706758238709815,0.4847705500049958,0.6119963134798212,0.9633385963251889,0.34022081003592386
0.004669651139768948,0.0030857401376013604,0.00017632870426609383,0.005237457762977826,0.2085423160981874,0.004299180637264165,0.010166223643309638,0.22608524232554267,0.43367879450096686,0.10405906505011518,0.00856126967791788,0.07228820945225463,0.29313725651826905,0.646773456872627,0.7847881724813065,0.38061223345432005
