dec_Equity_Developed_Markets,dec_Equity_Emerging_Markets,dec_Bond_US,dec_Bond_EU,dec_RealEstate_US,dec_RealEstate_EU,dec_Cash,dec_Private_Debt,dec_Infrastructure,dec_Private_Equity,obj_Risk,obj_Return,obj_Liquidity
,,,,,,,,,,-1,1,1
Equities,Equities,Fixed_Income,Fixed_Income,Real_Assets,Real_Assets,Cash,Fixed_Income,Real_Assets,Private_Equity,,,
0.07715842988637776,0.07667200325478668,0.21816007696415798,0.00012601027758104294,0.37000242644038345,0.07397364806911783,0.024669082943182735,0.054203488488780996,0.02934686663551157,0.07568796704012003,0.009459505126200762,0.06669964407953859,0.5640394619576545
0.08377238485603046,0.08269886232231725,0.2365257267237751,0.00013667853151309183,0.4011508155901039,0.0802010666270137,0.002855940155871659,0.03344704894535881,0.03181741157512739,0.04739406467288868,0.009618606572534466,0.06612456381910674,0.5763562579341598
0.08594864863714675,0.08795741595094846,0.23174429373563324,0.00014022920681378063,0.41157203007784166,0.08314956966191357,0.0029301326136003075,0.045135479513282444,0.0013574428404152911,0.05006475776240455,0.009974557851057681,0.0664547291355344,0.5791529054383631
0.06464608455764992,0.06488382660949722,0.1873652598375156,0.0011559803297541602,0.4277145392481356,5.653505108118364e-05,0.022137281329696737,0.0027115292365771154,0.16579152880280262,0.06353743499728992,0.010028915623560123,0.06802549947521251,0.5277396939696586
0.06744440324245861,0.06085569434955071,0.0019128468402897431,0.0034269159503631254,0.0981859173475413,0.000685749029300684,0.0002898894773842893,0.061842536819153485,0.6192982883669994,0.08605775857695872,0.010237362366132208,0.07594206460222883,0.33303054010582567
0.09557414268642836,0.09285012106584217,0.16988773691395345,0.0031525394280181892,0.4307991674645811,0.000866914631264062,0.0698202715435498,0.044828697433011606,0.020508837134538157,0.07171157169881331,0.010442890213528016,0.0672909188797108,0.5880752891043833
1.383261680151291e-05,0.08767611827940582,0.0014094737591291537,0.004132422936065079,0.02002685034232551,0.0004639113826653914,0.000409743659609745,0.01354344187116832,0.7846873774858717,0.08763682766695767,0.010685381242355164,0.07661641192868679,0.28840913125829404
0.09150724887676928,0.09003592476687168,0.16473860587378292,0.0004266362004754869,0.41057409961279556,0.0002866105374877043,1.9021879273650146e-05,0.1363168156508389,0.016935360206407055,0.08915967639529769,0.011002113374679299,0.07092209886108798,0.5251629435236637
0.05363180194059607,0.05363324459610363,0.004468073202119888,0.002698202367333796,0.355235808635682,0.000530117316967555,0.0013254393797669567,0.0073095867761396064,0.47210215556387736,0.04906557022141301,0.01176584456682327,0.07417612318983607,0.3638968827071594
0.08429012452650203,0.08406455063474169,0.11829971175118595,0.012898927483010258,0.467322710404797,0.004671700399859967,0.019239313109436246,0.03469455859872214,0.0908627076768397,0.08365569541490497,0.012332023337292365,0.07147105264156792,0.512196392399867
0.07843972386734212,0.08148796074439095,0.17631276066830445,0.00040001010033215406,0.5353787963462768,0.005590504519062442,0.02420092641891585,0.0003548477570742642,0.0210675720044203,0.0767668975738804,0.012719255813217397,0.0696089340180864,0.5529280123888032
